Subject,Channel,Band,Correlation,P_Value
28,FC5,Alpha,-0.189017,0.029962
28,FC1,Alpha,0.028081,0.746470
28,C3,Alpha,-0.038010,0.662817
28,T7,Alpha,-0.203854,0.026818
28,CP5,Alpha,-0.097147,0.265960
28,CP1,Alpha,-0.007489,0.931304
28,Pz,Alpha,0.116626,0.179602
28,P3,Alpha,0.096588,0.265098
28,P7,Alpha,-0.049692,0.567079
28,O1,Alpha,0.079908,0.356898
28,Oz,Alpha,0.090761,0.295145
28,O2,Alpha,0.011521,0.894488
28,P4,Alpha,0.123132,0.154799
28,P8,Alpha,-0.010266,0.906283
28,CP6,Alpha,-0.081583,0.348703
28,CP2,Alpha,0.054302,0.531629
28,Cz,Alpha,-0.167601,0.052015
28,C4,Alpha,-0.059576,0.494112
28,T8,Alpha,-0.269463,0.003741
28,FC6,Alpha,-0.076086,0.387724
28,FC2,Alpha,-0.082179,0.343353
28,F4,Alpha,0.066162,0.449260
28,F8,Alpha,0.050676,0.576194
28,Fp2,Alpha,-0.064392,0.470222
28,AF7,Alpha,-0.009140,0.916836
28,AFz,Alpha,-0.013722,0.874488
28,F1,Alpha,0.086798,0.316819
28,F5,Alpha,-0.178898,0.041699
28,FT7,Alpha,-0.093839,0.288264
28,FC3,Alpha,0.013110,0.880039
28,C1,Alpha,-0.005989,0.945243
28,C5,Alpha,-0.200135,0.022964
28,TP7,Alpha,-0.269680,0.002665
28,P1,Alpha,0.133749,0.121977
28,P5,Alpha,-0.086122,0.320620
28,PO7,Alpha,-0.150569,0.081310
28,PO3,Alpha,-0.034549,0.690768
28,POz,Alpha,-0.002787,0.974407
28,PO4,Alpha,0.126949,0.142310
28,PO8,Alpha,0.096450,0.265784
28,P6,Alpha,0.050474,0.560986
28,P2,Alpha,0.219509,0.010527
28,CPz,Alpha,-0.097169,0.262219
28,TP8,Alpha,-0.149028,0.091876
28,C6,Alpha,-0.270677,0.002000
28,C2,Alpha,0.010108,0.907372
28,FC4,Alpha,-0.055246,0.524501
28,FT8,Alpha,-0.237777,0.007582
28,F6,Alpha,0.125109,0.156112
28,AF8,Alpha,0.094719,0.305524
28,F2,Alpha,0.032499,0.708260
29,Fp1,Alpha,-0.015442,0.798064
29,Fz,Alpha,-0.073247,0.215234
29,F3,Alpha,0.014037,0.813474
29,F7,Alpha,0.044290,0.460417
29,FC5,Alpha,0.068682,0.248620
29,FC1,Alpha,-0.019519,0.741081
29,C3,Alpha,0.000112,0.998485
29,T7,Alpha,0.037814,0.523449
29,CP5,Alpha,0.022376,0.705338
29,CP1,Alpha,0.073626,0.212865
29,Pz,Alpha,0.059575,0.314537
29,P3,Alpha,-0.016782,0.776736
29,P7,Alpha,0.001743,0.976458
29,O1,Alpha,-0.043214,0.469013
29,Oz,Alpha,-0.070819,0.232510
29,O2,Alpha,-0.036096,0.542503
29,P4,Alpha,0.048952,0.407065
29,P8,Alpha,-0.076126,0.196909
29,CP6,Alpha,-0.012177,0.836694
29,CP2,Alpha,0.072294,0.221276
29,Cz,Alpha,0.107965,0.068763
29,C4,Alpha,0.061256,0.299355
29,T8,Alpha,-0.019535,0.742628
29,FC6,Alpha,-0.031651,0.593342
29,FC2,Alpha,0.038075,0.519846
29,F4,Alpha,-0.010949,0.853228
29,F8,Alpha,0.117165,0.051004
29,Fp2,Alpha,0.094098,0.132454
29,AF7,Alpha,-0.016568,0.794760
29,AFz,Alpha,-0.027283,0.644742
29,F1,Alpha,-0.046637,0.430434
29,F5,Alpha,0.077496,0.190498
29,FT7,Alpha,0.086080,0.147199
29,FC3,Alpha,-0.032961,0.578133
29,C1,Alpha,0.069014,0.242183
29,C5,Alpha,0.021381,0.718334
29,TP7,Alpha,0.111317,0.058749
29,P1,Alpha,0.000146,0.998035
29,P5,Alpha,0.015047,0.798949
29,PO7,Alpha,-0.039986,0.502127
29,PO3,Alpha,-0.049313,0.409415
29,POz,Alpha,-0.049500,0.401823
29,PO4,Alpha,0.030038,0.612320
29,PO8,Alpha,-0.058719,0.319855
29,P6,Alpha,-0.014358,0.807971
29,P2,Alpha,0.084743,0.150727
29,CPz,Alpha,0.120866,0.040388
29,TP8,Alpha,-0.018456,0.754723
29,C6,Alpha,0.044759,0.450051
29,C2,Alpha,0.100051,0.089553
29,FC4,Alpha,0.071137,0.228777
29,FT8,Alpha,-0.016798,0.778057
29,F6,Alpha,-0.022577,0.706302
29,AF8,Alpha,0.096279,0.116535
29,F2,Alpha,0.003149,0.957642
30,Fp1,Alpha,0.069556,0.240142
30,Fz,Alpha,-0.033874,0.562922
30,F3,Alpha,-0.069086,0.238430
30,F7,Alpha,0.079885,0.181786
30,FC5,Alpha,0.114251,0.054027
30,FC1,Alpha,-0.104062,0.076849
30,C3,Alpha,-0.044881,0.440946
30,T7,Alpha,0.069555,0.248588
30,CP5,Alpha,0.075688,0.196400
30,CP1,Alpha,0.031398,0.589922
30,Pz,Alpha,-0.017269,0.766946
30,P3,Alpha,0.009808,0.866776
30,P7,Alpha,0.093074,0.108837
30,O1,Alpha,0.001296,0.982314
30,Oz,Alpha,-0.012750,0.827382
30,O2,Alpha,-0.054548,0.352160
30,P4,Alpha,-0.012444,0.831460
30,P8,Alpha,0.006794,0.912680
30,CP6,Alpha,0.035604,0.545922
30,CP2,Alpha,0.072286,0.215750
30,Cz,Alpha,0.027855,0.634312
30,C4,Alpha,0.115702,0.045608
30,T8,Alpha,0.026991,0.678026
30,FC6,Alpha,0.090992,0.118891
30,FC2,Alpha,0.034245,0.558650
30,F4,Alpha,0.027800,0.636730
30,F8,Alpha,0.077104,0.210898
30,Fp2,Alpha,-0.000286,0.996260
30,AF7,Alpha,0.110700,0.061530
30,AFz,Alpha,-0.082764,0.161260
30,F1,Alpha,-0.044388,0.446763
30,F5,Alpha,-0.021795,0.712165
30,FT7,Alpha,0.029457,0.648413
30,FC3,Alpha,0.067180,0.249234
30,C1,Alpha,-0.077304,0.184723
30,C5,Alpha,0.126887,0.030466
30,TP7,Alpha,0.038198,0.518502
30,P1,Alpha,0.014032,0.809385
30,P5,Alpha,0.068209,0.240437
30,PO7,Alpha,0.081388,0.161094
30,PO3,Alpha,-0.008241,0.887530
30,POz,Alpha,-0.077195,0.183114
30,PO4,Alpha,-0.076732,0.189515
30,PO8,Alpha,0.072626,0.217554
30,P6,Alpha,0.004051,0.945337
30,P2,Alpha,-0.034260,0.557129
30,CPz,Alpha,0.073270,0.209555
30,TP8,Alpha,-0.025968,0.664704
30,C6,Alpha,-0.041123,0.483929
30,C2,Alpha,0.009485,0.870475
30,FC4,Alpha,0.010714,0.854111
30,FT8,Alpha,0.081006,0.174935
30,F6,Alpha,0.097470,0.108075
30,AF8,Alpha,0.009588,0.879860
30,F2,Alpha,-0.003971,0.946036
31,Fp1,Alpha,-0.007169,0.903757
31,Fz,Alpha,0.127567,0.030440
31,F3,Alpha,-0.009837,0.870769
31,F7,Alpha,-0.022290,0.708878
31,FC5,Alpha,-0.025380,0.671295
31,FC1,Alpha,0.107253,0.069633
31,C3,Alpha,0.060940,0.305258
31,T7,Alpha,0.073576,0.226474
31,CP5,Alpha,0.019808,0.737829
31,CP1,Alpha,0.088545,0.133857
31,Pz,Alpha,-0.070399,0.233653
31,P3,Alpha,-0.078511,0.183969
31,P7,Alpha,0.002294,0.969245
31,O1,Alpha,-0.068976,0.243267
31,Oz,Alpha,-0.067611,0.253572
31,O2,Alpha,0.009006,0.879469
31,P4,Alpha,0.070591,0.232380
31,P8,Alpha,0.045768,0.439085
31,CP6,Alpha,0.093743,0.113043
31,CP2,Alpha,0.031326,0.596502
31,Cz,Alpha,0.025115,0.671248
31,C4,Alpha,0.068885,0.244716
31,T8,Alpha,0.111490,0.059689
31,FC6,Alpha,0.066778,0.264567
31,FC2,Alpha,0.105598,0.073570
31,F4,Alpha,-0.002061,0.972906
31,F8,Alpha,-0.047848,0.425143
31,Fp2,Alpha,-0.018806,0.757074
31,AF7,Alpha,-0.028551,0.631848
31,AFz,Alpha,0.044909,0.447737
31,F1,Alpha,0.108286,0.067939
31,F5,Alpha,-0.008678,0.887335
31,FT7,Alpha,-0.084553,0.154534
31,FC3,Alpha,0.025183,0.670955
31,C1,Alpha,0.063140,0.286400
31,C5,Alpha,-0.073065,0.221272
31,TP7,Alpha,0.056111,0.342704
31,P1,Alpha,-0.114503,0.052245
31,P5,Alpha,-0.060031,0.310840
31,PO7,Alpha,0.022013,0.710383
31,PO3,Alpha,-0.095127,0.107180
31,POz,Alpha,-0.043888,0.458139
31,PO4,Alpha,0.045581,0.440956
31,PO8,Alpha,0.041104,0.487175
31,P6,Alpha,0.078760,0.182577
31,P2,Alpha,0.036357,0.538868
31,CPz,Alpha,-0.012755,0.829361
31,TP8,Alpha,0.100227,0.089548
31,C6,Alpha,0.124858,0.034492
31,C2,Alpha,0.032488,0.582946
31,FC4,Alpha,-0.012307,0.835838
31,FT8,Alpha,0.000324,0.995712
31,F6,Alpha,-0.024339,0.682968
31,AF8,Alpha,-0.024821,0.676495
31,F2,Alpha,0.048223,0.414905
32,Fp1,Alpha,0.047532,0.416800
32,Fz,Alpha,0.039869,0.494419
32,F3,Alpha,0.071288,0.226980
32,F7,Alpha,0.106722,0.072540
32,FC5,Alpha,0.130187,0.025853
32,FC1,Alpha,-0.080999,0.164542
32,C3,Alpha,0.044326,0.447398
32,T7,Alpha,0.047125,0.419216
32,CP5,Alpha,0.097117,0.095933
32,CP1,Alpha,0.041366,0.478340
32,Pz,Alpha,0.046679,0.424423
32,P3,Alpha,0.015317,0.793000
32,P7,Alpha,0.038961,0.504308
32,O1,Alpha,0.014783,0.800396
32,Oz,Alpha,0.026599,0.648560
32,O2,Alpha,0.036989,0.526144
32,P4,Alpha,0.061580,0.290978
32,P8,Alpha,-0.016546,0.776808
32,CP6,Alpha,-0.007175,0.902174
32,CP2,Alpha,0.023949,0.681545
32,Cz,Alpha,0.003759,0.948647
32,C4,Alpha,0.119013,0.040737
32,T8,Alpha,-0.091054,0.118012
32,FC6,Alpha,0.023807,0.683852
32,FC2,Alpha,-0.009558,0.869933
32,F4,Alpha,0.067248,0.251186
32,F8,Alpha,0.001186,0.983875
32,Fp2,Alpha,0.046221,0.439434
32,AF7,Alpha,0.141073,0.022896
32,AFz,Alpha,0.072034,0.220533
32,F1,Alpha,0.058138,0.321317
32,F5,Alpha,0.141123,0.015631
32,FT7,Alpha,0.050787,0.384764
32,FC3,Alpha,-0.033170,0.569752
32,C1,Alpha,-0.005293,0.927744
32,C5,Alpha,0.013863,0.812259
32,TP7,Alpha,0.013525,0.816756
32,P1,Alpha,-0.000857,0.988283
32,P5,Alpha,0.048026,0.410368
32,PO7,Alpha,0.002730,0.962702
32,PO3,Alpha,-0.030148,0.605435
32,POz,Alpha,0.064922,0.265535
32,PO4,Alpha,0.022595,0.698648
32,PO8,Alpha,0.051723,0.375235
32,P6,Alpha,-0.096609,0.097122
32,P2,Alpha,0.024518,0.674930
32,CPz,Alpha,0.040322,0.490264
32,TP8,Alpha,-0.105061,0.071574
32,C6,Alpha,0.009729,0.867625
32,C2,Alpha,0.038555,0.508761
32,FC4,Alpha,0.068637,0.239088
32,FT8,Alpha,0.029762,0.610669
32,F6,Alpha,0.023224,0.693195
32,AF8,Alpha,0.048885,0.419407
32,F2,Alpha,0.011769,0.840205
33,Fp1,Alpha,-0.043789,0.452927
33,Fz,Alpha,0.007274,0.900329
33,F3,Alpha,-0.050841,0.381829
33,F7,Alpha,-0.055059,0.344356
33,FC5,Alpha,-0.022855,0.693882
33,FC1,Alpha,-0.018003,0.756543
33,C3,Alpha,-0.083433,0.150108
33,T7,Alpha,-0.044041,0.448023
33,CP5,Alpha,-0.041018,0.479814
33,CP1,Alpha,-0.027372,0.637350
33,Pz,Alpha,-0.055843,0.335886
33,P3,Alpha,-0.024259,0.676109
33,P7,Alpha,0.033333,0.565880
33,O1,Alpha,0.121591,0.035597
33,Oz,Alpha,0.066434,0.252926
33,O2,Alpha,0.056910,0.327540
33,P4,Alpha,-0.038923,0.502558
33,P8,Alpha,0.046665,0.421409
33,CP6,Alpha,-0.039127,0.500317
33,CP2,Alpha,-0.052061,0.369692
33,Cz,Alpha,0.031509,0.587340
33,C4,Alpha,-0.108585,0.060752
33,T8,Alpha,-0.019904,0.732216
33,FC6,Alpha,-0.027398,0.637598
33,FC2,Alpha,0.056950,0.326383
33,F4,Alpha,-0.009235,0.873655
33,F8,Alpha,-0.102298,0.078382
33,Fp2,Alpha,-0.026614,0.650609
33,AF7,Alpha,-0.061589,0.289267
33,AFz,Alpha,-0.062795,0.279097
33,F1,Alpha,-0.028140,0.627927
33,F5,Alpha,-0.043265,0.456826
33,FT7,Alpha,0.001099,0.984895
33,FC3,Alpha,-0.072641,0.211169
33,C1,Alpha,-0.012109,0.834824
33,C5,Alpha,-0.028407,0.624665
33,TP7,Alpha,0.010882,0.851353
33,P1,Alpha,-0.072870,0.208960
33,P5,Alpha,0.070274,0.225684
33,PO7,Alpha,0.080643,0.164979
33,PO3,Alpha,0.078235,0.178001
33,POz,Alpha,0.002044,0.971966
33,PO4,Alpha,0.016728,0.773302
33,PO8,Alpha,0.049854,0.391151
33,P6,Alpha,-0.002982,0.959049
33,P2,Alpha,-0.036689,0.527410
33,CPz,Alpha,-0.009758,0.866559
33,TP8,Alpha,0.029431,0.612230
33,C6,Alpha,-0.077064,0.183862
33,C2,Alpha,-0.020775,0.720513
33,FC4,Alpha,-0.042297,0.466223
33,FT8,Alpha,-0.049587,0.393694
33,F6,Alpha,-0.068899,0.234910
33,AF8,Alpha,-0.065683,0.260773
33,F2,Alpha,-0.013390,0.817644
34,Fp1,Alpha,0.063375,0.306811
34,Fz,Alpha,0.032214,0.582222
34,F3,Alpha,0.159453,0.006414
34,F7,Alpha,0.058709,0.320782
34,FC5,Alpha,0.089861,0.124858
34,FC1,Alpha,-0.055253,0.345134
34,C3,Alpha,0.041894,0.474249
34,T7,Alpha,0.025366,0.666532
34,CP5,Alpha,-0.043786,0.456832
34,CP1,Alpha,0.126165,0.030564
34,Pz,Alpha,0.108495,0.063187
34,P3,Alpha,0.108767,0.062525
34,P7,Alpha,-0.009597,0.870508
34,O1,Alpha,0.064263,0.272066
34,Oz,Alpha,0.063370,0.283798
34,O2,Alpha,0.064681,0.273099
34,P4,Alpha,-0.019225,0.743993
34,P8,Alpha,0.008042,0.890976
34,CP6,Alpha,0.020942,0.720645
34,CP2,Alpha,0.082115,0.160215
34,Cz,Alpha,0.096637,0.098169
34,C4,Alpha,0.056196,0.338610
34,T8,Alpha,-0.038541,0.517705
34,FC6,Alpha,0.017571,0.768120
34,FC2,Alpha,-0.087729,0.133425
34,F4,Alpha,0.044902,0.451805
34,F8,Alpha,0.014160,0.814837
34,Fp2,Alpha,-0.014838,0.802026
34,AF7,Alpha,0.049847,0.414623
34,AFz,Alpha,0.191379,0.001055
34,F1,Alpha,0.063981,0.274178
34,F5,Alpha,0.142738,0.015704
34,FT7,Alpha,0.038396,0.514868
34,FC3,Alpha,0.009410,0.872359
34,C1,Alpha,0.072689,0.214766
34,C5,Alpha,-0.025446,0.666081
34,TP7,Alpha,0.017380,0.767816
34,P1,Alpha,0.040512,0.490457
34,P5,Alpha,-0.018177,0.757497
34,PO7,Alpha,0.036944,0.529471
34,PO3,Alpha,0.058512,0.318209
34,POz,Alpha,-0.037752,0.520505
34,PO4,Alpha,0.011940,0.839009
34,PO8,Alpha,-0.050529,0.393755
34,P6,Alpha,-0.060116,0.305106
34,P2,Alpha,0.064831,0.267838
34,CPz,Alpha,0.098224,0.092745
34,TP8,Alpha,-0.025828,0.659182
34,C6,Alpha,0.099129,0.093134
34,C2,Alpha,0.002695,0.963295
34,FC4,Alpha,-0.027915,0.634747
34,FT8,Alpha,0.010531,0.858524
34,F6,Alpha,0.079235,0.180711
34,AF8,Alpha,0.087293,0.162116
34,F2,Alpha,-0.052372,0.370906
35,Fp1,Alpha,-0.005047,0.933003
35,Fz,Alpha,0.076808,0.200057
35,F3,Alpha,0.036686,0.540975
35,F7,Alpha,0.008680,0.885024
35,FC5,Alpha,0.020557,0.731985
35,FC1,Alpha,0.096142,0.108429
35,C3,Alpha,0.114202,0.056305
35,T7,Alpha,0.033717,0.574235
35,CP5,Alpha,0.051619,0.389537
35,CP1,Alpha,0.155794,0.009022
35,Pz,Alpha,0.024686,0.680865
35,P3,Alpha,0.043156,0.471990
35,P7,Alpha,0.018739,0.754902
35,O1,Alpha,0.106291,0.075788
35,Oz,Alpha,0.056032,0.350233
35,O2,Alpha,0.003060,0.959345
35,P4,Alpha,0.008141,0.892129
35,P8,Alpha,0.050184,0.402864
35,CP6,Alpha,0.049587,0.408495
35,CP2,Alpha,0.178144,0.002776
35,Cz,Alpha,0.147567,0.013444
35,C4,Alpha,0.161114,0.006901
35,T8,Alpha,0.053635,0.371263
35,FC6,Alpha,-0.010868,0.856324
35,FC2,Alpha,0.091448,0.126866
35,F4,Alpha,-0.008959,0.881355
35,F8,Alpha,0.008216,0.891325
35,Fp2,Alpha,-0.036332,0.544887
35,AF7,Alpha,-0.036329,0.544921
35,AFz,Alpha,0.063422,0.290248
35,F1,Alpha,0.076677,0.200830
35,F5,Alpha,-0.009386,0.875744
35,FT7,Alpha,0.017274,0.773909
35,FC3,Alpha,0.051875,0.387188
35,C1,Alpha,0.115968,0.052576
35,C5,Alpha,0.006663,0.911620
35,TP7,Alpha,0.034498,0.565395
35,P1,Alpha,0.018729,0.755022
35,P5,Alpha,0.023169,0.699489
35,PO7,Alpha,0.046674,0.436603
35,PO3,Alpha,0.063505,0.289618
35,POz,Alpha,-0.010227,0.864720
35,PO4,Alpha,-0.027276,0.649500
35,PO8,Alpha,0.024859,0.678750
35,P6,Alpha,0.024715,0.680511
35,P2,Alpha,0.000463,0.993850
35,CPz,Alpha,0.126032,0.035040
35,TP8,Alpha,0.023917,0.690275
35,C6,Alpha,0.082950,0.166296
35,C2,Alpha,0.211634,0.000363
35,FC4,Alpha,0.022214,0.711311
35,FT8,Alpha,0.002340,0.968909
35,F6,Alpha,-0.021782,0.716687
35,AF8,Alpha,-0.020375,0.734735
35,F2,Alpha,0.075932,0.205251
36,Fp1,Alpha,0.151842,0.013520
36,Fz,Alpha,0.137634,0.025052
36,F3,Alpha,0.157038,0.010461
36,F7,Alpha,0.120514,0.052724
36,FC5,Alpha,0.158043,0.010115
36,FC1,Alpha,0.136281,0.026530
36,C3,Alpha,0.150377,0.014272
36,T7,Alpha,0.176925,0.003929
36,CP5,Alpha,0.165874,0.006805
36,CP1,Alpha,0.143479,0.019453
36,Pz,Alpha,0.119859,0.051298
36,P3,Alpha,0.092990,0.131811
36,P7,Alpha,0.123170,0.045565
36,O1,Alpha,0.085653,0.164440
36,Oz,Alpha,0.075655,0.219629
36,O2,Alpha,0.093624,0.128454
36,P4,Alpha,0.143490,0.019444
36,P8,Alpha,0.081782,0.184426
36,CP6,Alpha,0.145772,0.017574
36,CP2,Alpha,0.141304,0.021395
36,Cz,Alpha,0.098168,0.112223
36,C4,Alpha,0.258646,0.000021
36,T8,Alpha,0.162337,0.008103
36,FC6,Alpha,0.325185,0.000000
36,FC2,Alpha,0.218865,0.000331
36,F4,Alpha,0.286732,0.000002
36,F8,Alpha,0.238566,0.000088
36,Fp2,Alpha,0.247631,0.000054
36,AF7,Alpha,0.188828,0.002187
36,AFz,Alpha,0.138761,0.023875
36,F1,Alpha,0.129574,0.035011
36,F5,Alpha,0.168363,0.006201
36,FT7,Alpha,0.084721,0.172380
36,FC3,Alpha,0.131974,0.032401
36,C1,Alpha,0.105916,0.085272
36,C5,Alpha,0.138185,0.024471
36,TP7,Alpha,0.162722,0.007952
36,P1,Alpha,0.125421,0.041339
36,P5,Alpha,0.095242,0.123386
36,PO7,Alpha,0.092359,0.134461
36,PO3,Alpha,0.069801,0.259331
36,POz,Alpha,0.067385,0.275307
36,PO4,Alpha,0.103511,0.093273
36,PO8,Alpha,0.097216,0.114377
36,P6,Alpha,0.110163,0.073407
36,P2,Alpha,0.133794,0.029443
36,CPz,Alpha,0.116293,0.058681
36,TP8,Alpha,0.069391,0.260323
36,C6,Alpha,0.149422,0.014908
36,C2,Alpha,0.213401,0.000493
36,FC4,Alpha,0.351520,0.000000
36,FT8,Alpha,0.253892,0.000030
36,F6,Alpha,0.252472,0.000036
36,AF8,Alpha,0.227085,0.000229
36,F2,Alpha,0.199998,0.001062
